val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,rec,tag
0.298192,43.6,0.298505,0.003084,0.406381,20.1,0.424444,0.00462,0.302005,77,0.307317,0.060202,0.313817,127.4,0.275317,0.022649,76.5,3.9,2019-02-02T04:54:48Z,scs-bgx-431
0.297817,42,0.298567,0.002624,0.406506,21.6,0.424444,0.005185,0.30163,77.7,0.307442,0.060474,0.313567,126.3,0.275317,0.022399,76.4,3.9,2019-02-02T04:54:58Z,scs-bgx-431
0.29713,39.7,0.298567,0.001937,0.406444,23.3,0.424444,0.005755,0.300505,71.7,0.307192,0.058056,0.312755,122.3,0.275567,0.021453,76.4,3.9,2019-02-02T04:55:08Z,scs-bgx-431
0.296817,38.6,0.298567,0.001624,0.406256,23.6,0.424444,0.00587,0.300005,73.7,0.307442,0.058849,0.31213,120.2,0.275317,0.020961,76.4,3.9,2019-02-02T04:55:18Z,scs-bgx-431
0.296942,38.7,0.29863,0.001664,0.406506,24.4,0.424506,0.00615,0.299192,71.7,0.307442,0.058037,0.312192,120.5,0.275317,0.021024,76.4,3.9,2019-02-02T04:55:28Z,scs-bgx-431
0.29613,35.9,0.29863,0.000852,0.406944,27.8,0.424506,0.007357,0.29713,65.7,0.30738,0.055651,0.312192,119.3,0.275817,0.020758,76.4,3.9,2019-02-02T04:55:38Z,scs-bgx-431
0.295567,34.3,0.298567,0.000374,0.406694,28.2,0.424444,0.00749,0.296567,64.4,0.30738,0.055088,0.312755,121.4,0.275942,0.021254,76.3,3.9,2019-02-02T04:55:48Z,scs-bgx-431
0.295192,33.6,0.298442,0.000169,0.406256,27.3,0.424381,0.007188,0.296692,66.3,0.307505,0.05586,0.311817,118.2,0.275629,0.020483,76.3,3.9,2019-02-02T04:55:58Z,scs-bgx-431
0.295317,33.4,0.298567,0.000124,0.406194,27.3,0.424381,0.007181,0.296692,63.9,0.307317,0.05489,0.312005,117.7,0.276192,0.020371,76.4,3.9,2019-02-02T04:56:08Z,scs-bgx-431
0.295505,34.4,0.298505,0.000396,0.406569,27.6,0.424381,0.007281,0.296692,63.1,0.307255,0.054567,0.31238,120.3,0.275754,0.020979,76.3,3.9,2019-02-02T04:56:18Z,scs-bgx-431
0.295067,32.6,0.298567,-0.000126,0.406319,28.3,0.424381,0.007526,0.29688,65.9,0.307442,0.055724,0.31713,141,0.275504,0.025862,76.3,3.9,2019-02-02T04:56:28Z,scs-bgx-431
0.295067,32.6,0.298567,-0.000126,0.406131,27.9,0.424444,0.007395,0.297192,65.1,0.307317,0.05539,0.317192,141.7,0.275317,0.026024,76.3,3.9,2019-02-02T04:56:38Z,scs-bgx-431
0.295505,34.1,0.298567,0.000312,0.406569,28.1,0.424506,0.007477,0.297692,67.9,0.307442,0.056536,0.31538,133.9,0.275379,0.024178,76.3,3.9,2019-02-02T04:56:48Z,scs-bgx-431
0.295692,35,0.298505,0.000584,0.406819,27.8,0.424381,0.007366,0.29763,67,0.30738,0.056151,0.31338,124.1,0.275942,0.021879,76.3,3.9,2019-02-02T04:56:58Z,scs-bgx-431
0.295942,35.6,0.298567,0.000749,0.406631,27,0.424444,0.00707,0.299442,71.5,0.30738,0.057963,0.31263,122.3,0.275317,0.021461,76.3,3.9,2019-02-02T04:57:08Z,scs-bgx-431
0.296192,37,0.298442,0.001169,0.405944,23.6,0.424319,0.005884,0.300005,72.9,0.30738,0.058526,0.314255,127,0.276317,0.022554,76.3,3.9,2019-02-02T04:57:18Z,scs-bgx-431
0.297005,39.2,0.298567,0.001812,0.405631,21,0.424319,0.004966,0.303442,82.2,0.307442,0.062287,0.318255,145.6,0.275629,0.02692,76.3,3.9,2019-02-02T04:57:28Z,scs-bgx-431
0.297567,41.5,0.298505,0.002459,0.405631,19.6,0.424444,0.004448,0.305255,86.7,0.307442,0.064099,0.321755,159.6,0.276004,0.030221,76.4,3.9,2019-02-02T04:57:38Z,scs-bgx-431
0.298005,43.3,0.298442,0.002981,0.406069,19.6,0.424506,0.004447,0.30438,82.9,0.307317,0.062577,0.319942,152.5,0.275754,0.028541,76.4,3.9,2019-02-02T04:57:48Z,scs-bgx-431
0.297817,41.8,0.29863,0.002539,0.406069,20.6,0.424444,0.004803,0.301817,75,0.307192,0.059368,0.31638,139.6,0.274754,0.025511,76.4,3.9,2019-02-02T04:57:58Z,scs-bgx-431
0.297817,42,0.298567,0.002624,0.406319,21.1,0.424444,0.004998,0.302255,79.2,0.307442,0.061099,0.31513,134.2,0.274754,0.024261,76.4,3.9,2019-02-02T04:58:08Z,scs-bgx-431
0.297255,39.8,0.29863,0.001977,0.406381,23,0.424444,0.005665,0.301755,76.4,0.307317,0.059952,0.313817,127.8,0.275129,0.022749,76.3,3.9,2019-02-02T04:58:18Z,scs-bgx-431
0.29713,39.7,0.298567,0.001937,0.406319,23.1,0.424506,0.005687,0.30163,77.7,0.307442,0.060474,0.313505,124.2,0.276129,0.021904,76.3,3.9,2019-02-02T04:58:28Z,scs-bgx-431
0.296942,39.3,0.298505,0.001834,0.406194,22.9,0.424444,0.005615,0.30063,75.2,0.307442,0.059474,0.313067,123.3,0.275692,0.021699,76.2,3.9,2019-02-02T04:58:38Z,scs-bgx-431
0.29688,39.1,0.298505,0.001771,0.406256,23.2,0.424444,0.005733,0.300505,74.1,0.30738,0.059026,0.313255,123.3,0.276067,0.021687,76.3,3.9,2019-02-02T04:58:48Z,scs-bgx-431
0.297005,39.2,0.298567,0.001793,0.406194,23,0.424444,0.005662,0.300192,74.3,0.307442,0.059103,0.312942,122.6,0.275817,0.021518,76.3,4,2019-02-02T04:58:58Z,scs-bgx-431
0.297005,39.2,0.298567,0.001812,0.405881,22.1,0.424444,0.00533,0.300005,72.9,0.30738,0.058526,0.312505,121.1,0.275629,0.02117,76.3,3.9,2019-02-02T04:59:08Z,scs-bgx-431
0.297192,39.9,0.298567,0.001999,0.405694,21,0.424444,0.00495,0.301255,76.8,0.307442,0.060099,0.312692,121.7,0.275692,0.021324,76.3,3.9,2019-02-02T04:59:18Z,scs-bgx-431
0.29788,41.7,0.298692,0.002517,0.405881,20.1,0.424444,0.004643,0.301692,77.8,0.307442,0.060537,0.31288,122.3,0.275817,0.021445,76.4,3.9,2019-02-02T04:59:28Z,scs-bgx-431
0.297942,42.8,0.298505,0.002834,0.405819,19.1,0.424444,0.004278,0.302442,80.5,0.307505,0.06161,0.313317,124,0.275879,0.02185,76.4,3.9,2019-02-02T04:59:38Z,scs-bgx-431
0.298255,43.3,0.29863,0.002977,0.406006,19.2,0.424444,0.004328,0.302317,81,0.307567,0.061808,0.312692,121.3,0.275879,0.021225,76.4,3.9,2019-02-02T04:59:48Z,scs-bgx-431
0.29763,41,0.29863,0.002333,0.406256,21.8,0.424444,0.00523,0.302005,76.4,0.307255,0.059944,0.31313,123.1,0.275942,0.02164,76.4,4,2019-02-02T04:59:58Z,scs-bgx-431
0.29763,41,0.29863,0.002333,0.406569,22.5,0.424381,0.005485,0.305005,84.6,0.307317,0.063268,0.313317,124.3,0.275754,0.021925,76.3,4,2019-02-02T05:00:08Z,scs-bgx-431
0.298692,45.1,0.298567,0.003499,0.408194,24,0.424444,0.00602,0.309755,96.2,0.307317,0.067953,0.313567,125.6,0.275629,0.022233,76.2,3.9,2019-02-02T05:00:18Z,scs-bgx-431
0.29788,42.5,0.298505,0.002753,0.407506,24.1,0.424444,0.006067,0.304567,83.5,0.307317,0.06283,0.313817,126.6,0.275692,0.022458,76.2,4,2019-02-02T05:00:28Z,scs-bgx-431
0.29738,40.8,0.298505,0.002271,0.406444,22.1,0.424319,0.005339,0.303255,80.9,0.30738,0.061776,0.31388,126.4,0.275879,0.022412,76.2,3.9,2019-02-02T05:00:38Z,scs-bgx-431
0.29763,41.3,0.298567,0.002418,0.406256,21.4,0.424381,0.00509,0.302505,77.6,0.307255,0.060444,0.313317,123.7,0.276004,0.021795,76.2,4,2019-02-02T05:00:48Z,scs-bgx-431
0.29763,41.3,0.298567,0.002418,0.406131,20.9,0.424319,0.004907,0.30163,76.2,0.307317,0.059893,0.31338,122.8,0.276567,0.021565,76.2,4,2019-02-02T05:00:58Z,scs-bgx-431
0.29713,39.6,0.298567,0.001918,0.406069,22.2,0.424381,0.00537,0.299817,72.6,0.30738,0.058404,0.312442,121,0.275567,0.021148,76.2,4,2019-02-02T05:01:08Z,scs-bgx-431
0.296442,37.2,0.298567,0.001231,0.406381,24.9,0.424381,0.006342,0.298005,68.1,0.30738,0.056591,0.311192,116.2,0.275317,0.020028,76.2,4,2019-02-02T05:01:18Z,scs-bgx-431
0.29588,35.6,0.298505,0.000753,0.406444,26,0.424256,0.00673,0.297255,66.2,0.30738,0.055841,0.310942,114.3,0.275692,0.019583,76.2,4,2019-02-02T05:01:28Z,scs-bgx-431
0.295317,33.4,0.298567,0.000124,0.406319,27.6,0.424381,0.007306,0.297317,66.2,0.30738,0.055838,0.310942,113.9,0.275879,0.019475,76.2,3.9,2019-02-02T05:01:38Z,scs-bgx-431
0.294942,32.4,0.298505,-0.000184,0.406444,28.8,0.424381,0.007725,0.296817,63.5,0.307255,0.054756,0.311005,114.7,0.275629,0.019678,76.1,4,2019-02-02T05:01:48Z,scs-bgx-431
0.294754,31.8,0.298505,-0.000354,0.406631,29.8,0.424381,0.008058,0.296192,63.4,0.30738,0.054713,0.311005,115.1,0.275442,0.01977,76.1,3.9,2019-02-02T05:01:58Z,scs-bgx-431
0.294567,30.8,0.298567,-0.000644,0.406444,30.1,0.424381,0.008165,0.296005,63.9,0.307442,0.054915,0.311692,116.8,0.276004,0.02017,76.1,4,2019-02-02T05:02:08Z,scs-bgx-431
0.294692,31.8,0.298442,-0.000349,0.406569,29.5,0.424319,0.007957,0.296567,64.5,0.30738,0.055154,0.312067,118.8,0.275817,0.020643,76.1,4,2019-02-02T05:02:18Z,scs-bgx-431
0.29513,33,0.298505,3e-06,0.406569,28.7,0.424381,0.007685,0.297255,65.4,0.307317,0.055518,0.312442,119.7,0.276129,0.020855,76.1,4,2019-02-02T05:02:28Z,scs-bgx-431
0.295255,33.7,0.298442,0.000213,0.406694,28.7,0.424444,0.007675,0.297317,67.2,0.307442,0.056228,0.311442,116.6,0.275629,0.020115,76.1,4,2019-02-02T05:02:38Z,scs-bgx-431
0.295317,33.7,0.298505,0.000191,0.406256,27.3,0.424381,0.00718,0.297442,65.9,0.307317,0.055705,0.311567,116.9,0.275754,0.020175,76.1,4,2019-02-02T05:02:48Z,scs-bgx-431
0.294942,32.1,0.298567,-0.000269,0.406194,28.5,0.424444,0.007615,0.29638,63.3,0.307317,0.054643,0.311005,114.3,0.275817,0.01958,76.2,4,2019-02-02T05:02:58Z,scs-bgx-431
0.294629,31.6,0.298442,-0.000412,0.406631,30,0.424381,0.008132,0.29688,66.1,0.307442,0.05579,0.311942,118.4,0.275754,0.02055,76.1,4,2019-02-02T05:03:08Z,scs-bgx-431
0.294379,30.7,0.298442,-0.000662,0.406444,30.1,0.424381,0.008192,0.296505,63.6,0.307317,0.054768,0.312005,117.7,0.276192,0.020385,76,4,2019-02-02T05:03:18Z,scs-bgx-431
0.294442,30.6,0.298505,-0.000684,0.406256,29.7,0.424381,0.008032,0.29813,69.2,0.307442,0.05704,0.312317,120.5,0.275567,0.021023,76,4,2019-02-02T05:03:28Z,scs-bgx-431
0.295067,32.5,0.298567,-0.000144,0.406194,27.7,0.424256,0.007332,0.29838,65.8,0.30713,0.055671,0.312942,122.6,0.275817,0.021518,76,4,2019-02-02T05:03:38Z,scs-bgx-431
0.294942,32.7,0.298442,-9.9e-05,0.406444,28.8,0.424444,0.0077,0.297255,66.2,0.30738,0.055841,0.31213,119.4,0.275692,0.02077,76,4,2019-02-02T05:03:48Z,scs-bgx-431
0.294754,32,0.298442,-0.000287,0.406444,29,0.424319,0.007777,0.29638,61.7,0.307192,0.053995,0.31188,119,0.275379,0.020683,76,4,2019-02-02T05:03:58Z,scs-bgx-431
0.294692,32.1,0.29838,-0.000264,0.406194,28.2,0.424319,0.0075,0.296755,65.8,0.307442,0.055665,0.311692,118.5,0.275254,0.02056,76,4,2019-02-02T05:04:08Z,scs-bgx-431
0.29513,33,0.298505,3e-06,0.406631,28.9,0.424381,0.007747,0.29763,67.1,0.30738,0.056216,0.31188,119.1,0.275317,0.020715,76,4,2019-02-02T05:04:18Z,scs-bgx-431
0.295942,35.5,0.298567,0.000731,0.407194,28.5,0.424381,0.007622,0.29963,71.3,0.307317,0.057893,0.312067,118.8,0.275817,0.020643,76,4,2019-02-02T05:04:28Z,scs-bgx-431
0.295505,33.7,0.29863,0.000208,0.406569,28,0.424319,0.007435,0.297567,67.8,0.307442,0.056478,0.311567,117.1,0.275629,0.02024,76,4,2019-02-02T05:04:38Z,scs-bgx-431
0.295442,34.1,0.298505,0.000316,0.406194,26.5,0.424256,0.006892,0.29738,68.9,0.307567,0.056938,0.31188,117.6,0.276004,0.020358,76,4,2019-02-02T05:04:48Z,scs-bgx-431
0.29563,35,0.298442,0.000588,0.405881,25.4,0.424444,0.006505,0.297755,67.5,0.30738,0.056341,0.312192,118.4,0.276254,0.02054,76,4,2019-02-02T05:04:58Z,scs-bgx-431
0.29588,35.6,0.298505,0.000753,0.405756,24.6,0.424444,0.006215,0.29763,65.5,0.307255,0.055569,0.310817,114.2,0.275504,0.019555,76.1,4,2019-02-02T05:05:08Z,scs-bgx-431
0.296005,35.7,0.298567,0.000793,0.405944,24.8,0.424381,0.006317,0.300255,72.8,0.307317,0.058518,0.31163,118.2,0.275254,0.020498,76.1,4,2019-02-02T05:05:18Z,scs-bgx-431
0.296442,37.5,0.298505,0.001316,0.405944,23.4,0.424381,0.005822,0.301755,79,0.307505,0.060989,0.313567,125.5,0.275692,0.022208,76.1,4,2019-02-02T05:05:28Z,scs-bgx-431
0.29713,39.9,0.298505,0.002003,0.405819,21.4,0.424444,0.005095,0.303067,79.8,0.307317,0.06133,0.315005,130.5,0.276192,0.023385,76.1,4,2019-02-02T05:05:38Z,scs-bgx-431
0.29688,38.8,0.298567,0.001668,0.406381,23.8,0.424444,0.00596,0.30013,70.9,0.307192,0.057745,0.31413,126.8,0.276192,0.02251,76.2,4,2019-02-02T05:05:48Z,scs-bgx-431
0.296005,35.4,0.29863,0.000708,0.406444,26.5,0.424381,0.0069,0.29788,68.6,0.307442,0.05679,0.312755,122,0.275692,0.021395,76.1,4,2019-02-02T05:05:58Z,scs-bgx-431
0.295942,35.8,0.298505,0.000816,0.406319,26,0.424444,0.006722,0.297692,67.3,0.30738,0.056279,0.312192,120.2,0.275442,0.020963,76.1,4,2019-02-02T05:06:08Z,scs-bgx-431
0.296255,36.9,0.298505,0.001128,0.407131,27.4,0.424444,0.007232,0.297692,67.3,0.30738,0.056279,0.312317,120,0.275754,0.020925,76.2,4,2019-02-02T05:06:18Z,scs-bgx-431
0.295755,34.9,0.298567,0.000543,0.407194,29.2,0.424444,0.007845,0.297192,64.5,0.307255,0.055131,0.312005,118,0.276067,0.02045,76.1,4,2019-02-02T05:06:28Z,scs-bgx-431
0.29513,32.7,0.298567,-8.2e-05,0.406631,28.8,0.424256,0.007715,0.296505,66,0.307505,0.055739,0.312067,117.7,0.276317,0.020383,76.1,4,2019-02-02T05:06:38Z,scs-bgx-431
0.295005,32.3,0.298567,-0.000207,0.406131,28,0.424381,0.00744,0.296942,67.1,0.307505,0.056176,0.311692,117.4,0.275754,0.0203,76.1,4,2019-02-02T05:06:48Z,scs-bgx-431
0.29513,32.7,0.298567,-8.2e-05,0.406131,27.5,0.424319,0.007272,0.297005,65.6,0.30738,0.055591,0.311692,116.7,0.276067,0.020138,76.1,4,2019-02-02T05:06:58Z,scs-bgx-431
0.29513,33,0.298505,3e-06,0.406131,27.5,0.424381,0.007247,0.297005,67.2,0.307505,0.056239,0.31238,119.1,0.276317,0.020695,76.1,4,2019-02-02T05:07:08Z,scs-bgx-431
0.295567,34.5,0.298505,0.000441,0.406881,28.4,0.424381,0.007585,0.297192,65.3,0.307317,0.055455,0.311692,117.1,0.275879,0.020235,76.1,4,2019-02-02T05:07:18Z,scs-bgx-431
0.29613,36.2,0.298567,0.000918,0.407256,28.2,0.424381,0.007492,0.297505,66,0.307317,0.055768,0.311317,116.8,0.275317,0.020153,76.1,4,2019-02-02T05:07:28Z,scs-bgx-431
0.295942,35.5,0.298567,0.000731,0.407319,28.9,0.424381,0.007747,0.297567,67,0.30738,0.056154,0.311317,117.3,0.275067,0.020283,76.1,4,2019-02-02T05:07:38Z,scs-bgx-431
0.295255,33.7,0.298442,0.000213,0.406631,28.2,0.424319,0.007497,0.29663,63.9,0.307317,0.054893,0.311255,115.7,0.275692,0.019895,76.1,4,2019-02-02T05:07:48Z,scs-bgx-431
0.294629,31,0.298567,-0.000582,0.405944,28.3,0.424319,0.007552,0.29638,64.1,0.30738,0.054966,0.31088,114.1,0.275692,0.01952,76.1,4,2019-02-02T05:07:58Z,scs-bgx-431
0.294692,31.2,0.298567,-0.000519,0.405631,27.6,0.424444,0.0073,0.296317,62.3,0.307255,0.054256,0.311067,114.7,0.275754,0.019675,76.1,4,2019-02-02T05:08:08Z,scs-bgx-431
0.294879,31.9,0.298567,-0.000332,0.405881,27.6,0.424381,0.0073,0.29613,61,0.307192,0.053745,0.311442,115.8,0.276004,0.01992,76.1,4,2019-02-02T05:08:18Z,scs-bgx-431
0.294817,31.9,0.298505,-0.000309,0.405819,27.1,0.424256,0.007122,0.29613,62.6,0.307317,0.054393,0.31063,113.7,0.275379,0.019433,76.1,4,2019-02-02T05:08:28Z,scs-bgx-431
0.294754,31.4,0.298567,-0.000457,0.406131,28.6,0.424319,0.00763,0.295942,62.2,0.307317,0.054205,0.31113,115.5,0.275504,0.019868,76.1,4,2019-02-02T05:08:38Z,scs-bgx-431
0.294567,30.5,0.29863,-0.000729,0.406569,30.7,0.424381,0.008372,0.295817,61.9,0.307317,0.05408,0.31163,117.9,0.275379,0.020433,76,4,2019-02-02T05:08:48Z,scs-bgx-431
0.294192,29.8,0.298505,-0.000934,0.406194,30,0.424319,0.008132,0.296005,61.5,0.307255,0.053944,0.31238,119.1,0.276317,0.020695,75.9,4,2019-02-02T05:08:58Z,scs-bgx-431
0.294317,30.2,0.298505,-0.000809,0.405881,28.5,0.424194,0.007595,0.296067,62.5,0.307317,0.05433,0.31313,121.6,0.276629,0.021283,75.9,4,2019-02-02T05:09:08Z,scs-bgx-431
0.294942,32.4,0.298505,-0.000184,0.405881,27.1,0.424319,0.007105,0.298442,69.2,0.30738,0.057029,0.312317,120,0.275754,0.020925,75.9,4,2019-02-02T05:09:18Z,scs-bgx-431
0.295755,35.2,0.298505,0.000628,0.405631,24.2,0.424319,0.006085,0.300067,73.2,0.30738,0.058654,0.317817,145.4,0.274879,0.02688,75.9,4,2019-02-02T05:09:28Z,scs-bgx-431
0.29613,36.2,0.298567,0.000918,0.405881,24.1,0.424319,0.00606,0.30013,71.7,0.307255,0.058069,0.33038,197.2,0.275629,0.039053,75.9,4,2019-02-02T05:09:38Z,scs-bgx-431
0.29638,37.3,0.298505,0.001253,0.405881,23.3,0.424319,0.005757,0.300005,70.6,0.307192,0.05762,0.33113,199.5,0.276004,0.039608,75.9,4,2019-02-02T05:09:48Z,scs-bgx-431
0.296567,38.6,0.29838,0.001611,0.405756,22.1,0.424381,0.005332,0.300005,72.2,0.307317,0.058268,0.323317,166.2,0.276067,0.031763,75.9,4,2019-02-02T05:09:58Z,scs-bgx-431
0.297067,39.7,0.298505,0.001941,0.406256,22.6,0.424381,0.00553,0.299817,71.8,0.307317,0.05808,0.31838,146,0.275692,0.02702,75.9,4,2019-02-02T05:10:08Z,scs-bgx-431
0.297442,41,0.298505,0.002316,0.406256,21.6,0.424381,0.005172,0.30113,75.8,0.30738,0.059716,0.316255,136.1,0.276067,0.0247,76,4,2019-02-02T05:10:18Z,scs-bgx-431
0.297567,41.1,0.298567,0.002356,0.406069,20.8,0.424319,0.0049,0.301442,75,0.307255,0.059381,0.314817,130.1,0.276004,0.023295,76,4,2019-02-02T05:10:28Z,scs-bgx-431
0.297192,40.1,0.298505,0.002066,0.406194,22.1,0.424381,0.005357,0.301505,76.7,0.30738,0.060091,0.31338,123.9,0.276067,0.021825,76,4,2019-02-02T05:10:38Z,scs-bgx-431
0.297505,40.9,0.298567,0.002293,0.405944,20.8,0.424381,0.004887,0.302067,78.1,0.30738,0.060654,0.31288,121.7,0.276067,0.021325,75.9,4,2019-02-02T05:10:48Z,scs-bgx-431
0.297817,42,0.298567,0.002606,0.405819,19.6,0.424381,0.00446,0.302005,78,0.30738,0.060591,0.31313,123.4,0.275817,0.021705,76,4,2019-02-02T05:10:58Z,scs-bgx-431
0.29763,41.3,0.298567,0.002418,0.405631,19.8,0.424444,0.004522,0.30113,75.8,0.30738,0.059716,0.312567,121.2,0.275692,0.021208,76,4,2019-02-02T05:11:08Z,scs-bgx-431
0.29738,41.1,0.298442,0.002338,0.405631,19.6,0.424319,0.004462,0.301255,76.1,0.30738,0.059841,0.311942,119.3,0.275379,0.020745,76,4,2019-02-02T05:11:18Z,scs-bgx-431
0.297567,41.1,0.298567,0.002356,0.405944,20.7,0.424381,0.004832,0.301505,75.1,0.307255,0.059444,0.311817,118.1,0.275692,0.020458,76,4,2019-02-02T05:11:28Z,scs-bgx-431
0.297692,41.6,0.298567,0.002481,0.406194,20.8,0.424319,0.004887,0.30088,76,0.307442,0.05979,0.311817,118.1,0.275692,0.020458,76,4,2019-02-02T05:11:38Z,scs-bgx-431
0.296942,39.3,0.298505,0.001816,0.405756,21.7,0.424444,0.005197,0.301692,78,0.307442,0.060603,0.311755,117.2,0.275942,0.020265,76,4,2019-02-02T05:11:48Z,scs-bgx-431
0.296755,38.6,0.298505,0.001628,0.404819,19.4,0.424381,0.004395,0.303567,81,0.307317,0.06183,0.311942,117.3,0.276254,0.02029,76,4,2019-02-02T05:11:58Z,scs-bgx-431
0.297442,40.7,0.298567,0.002231,0.404944,18.5,0.424506,0.004057,0.305442,88.1,0.307505,0.064676,0.31188,117.8,0.275942,0.02039,76.1,4,2019-02-02T05:12:08Z,scs-bgx-431
0.29963,48.5,0.298505,0.004503,0.407006,18.2,0.424506,0.003975,0.309192,96.6,0.307442,0.068103,0.312005,118.4,0.275879,0.020548,76.1,4,2019-02-02T05:12:18Z,scs-bgx-431
0.300817,52.3,0.298567,0.005606,0.407944,17.8,0.424444,0.00381,0.308942,95.2,0.30738,0.067529,0.31313,122,0.276442,0.02138,76.1,4,2019-02-02T05:12:28Z,scs-bgx-431
0.299755,48.7,0.298567,0.004543,0.407569,19.7,0.424506,0.004482,0.303942,82,0.307317,0.062205,0.31338,124.1,0.275942,0.02189,76,4,2019-02-02T05:12:38Z,scs-bgx-431
0.297817,42,0.298567,0.002606,0.406694,22.1,0.424381,0.005335,0.301067,77.3,0.307505,0.060301,0.314067,127.8,0.275629,0.02274,76,4,2019-02-02T05:12:48Z,scs-bgx-431
0.29713,39.3,0.29863,0.001833,0.406381,23.4,0.424444,0.005822,0.30038,74,0.30738,0.058966,0.313755,125.6,0.276004,0.022233,76,4,2019-02-02T05:12:58Z,scs-bgx-431
0.29713,39.9,0.298505,0.002003,0.406194,22.1,0.424319,0.005355,0.302817,80,0.30738,0.061404,0.313192,124,0.275629,0.021865,75.9,4,2019-02-02T05:13:08Z,scs-bgx-431
0.297505,41.5,0.298442,0.002463,0.405881,20,0.424319,0.004602,0.303317,80.4,0.307317,0.06158,0.313192,123.8,0.275754,0.0218,75.9,4,2019-02-02T05:13:18Z,scs-bgx-431
0.29788,42.8,0.298442,0.002838,0.405694,18.8,0.424444,0.004172,0.30263,78.7,0.307317,0.060893,0.31263,121.6,0.275629,0.021303,75.9,4,2019-02-02T05:13:28Z,scs-bgx-431
0.298192,43.9,0.298442,0.003151,0.405506,17.2,0.424381,0.003625,0.302567,79.4,0.30738,0.061154,0.313317,122.9,0.276379,0.0216,76,4,2019-02-02T05:13:38Z,scs-bgx-431
0.298192,43.3,0.298567,0.002981,0.405569,18,0.424444,0.00391,0.302005,76.4,0.307255,0.059944,0.312692,120.7,0.276192,0.021073,76.1,4,2019-02-02T05:13:48Z,scs-bgx-431
0.29813,43.4,0.298505,0.003003,0.405444,17.6,0.424444,0.003757,0.301692,77.2,0.30738,0.060279,0.312005,118.3,0.275942,0.020515,76.1,4,2019-02-02T05:13:58Z,scs-bgx-431
0.297942,42.7,0.298505,0.002816,0.405319,17.6,0.424381,0.003767,0.301567,76.1,0.307317,0.05983,0.31138,116.5,0.275567,0.020085,76.1,4,2019-02-02T05:14:08Z,scs-bgx-431
0.298005,42.6,0.298567,0.002775,0.405319,17.9,0.424444,0.003872,0.302192,79.4,0.307442,0.061169,0.311192,116,0.275442,0.019968,76.1,4.1,2019-02-02T05:14:18Z,scs-bgx-431
0.298192,43.3,0.298567,0.002981,0.405506,18,0.424506,0.003905,0.302255,80.2,0.307505,0.061489,0.31163,116.8,0.275879,0.020173,76.1,4,2019-02-02T05:14:28Z,scs-bgx-431
0.298442,44.1,0.298567,0.003231,0.405881,18.1,0.424381,0.003945,0.302942,81.1,0.307442,0.061853,0.311942,119.4,0.275317,0.020778,76,4,2019-02-02T05:14:38Z,scs-bgx-431
0.29838,44.2,0.298505,0.003253,0.406069,18.8,0.424444,0.004162,0.30413,84,0.307442,0.06304,0.313192,123.5,0.275879,0.021735,76,4,2019-02-02T05:14:48Z,scs-bgx-431
0.298817,45.4,0.298567,0.003606,0.406069,17.8,0.424444,0.003832,0.305317,83.8,0.307192,0.062933,0.313442,124.8,0.275754,0.02205,75.9,4,2019-02-02T05:14:58Z,scs-bgx-431
0.299067,46.3,0.298567,0.003856,0.405694,15.6,0.424256,0.003037,0.30563,87,0.30738,0.064216,0.313255,124.4,0.275567,0.02196,75.9,4,2019-02-02T05:15:08Z,scs-bgx-431
0.29888,45.6,0.298567,0.003668,0.405444,15.9,0.424444,0.003152,0.305255,86.8,0.307442,0.064165,0.313442,124.6,0.275879,0.021985,76,4,2019-02-02T05:15:18Z,scs-bgx-431
0.298755,45.2,0.298567,0.003543,0.405444,16.2,0.424444,0.003262,0.305442,88.9,0.307567,0.065,0.31288,123.3,0.275379,0.021683,76,4,2019-02-02T05:15:28Z,scs-bgx-431
0.299067,46.6,0.298505,0.003941,0.405631,15.7,0.424444,0.003065,0.305192,86.7,0.307442,0.064103,0.312192,120.8,0.275192,0.021093,76,4,2019-02-02T05:15:38Z,scs-bgx-431
0.299317,47.2,0.298567,0.004106,0.405631,15.4,0.424506,0.002957,0.30413,82.4,0.307317,0.062393,0.31213,119.9,0.275442,0.0209,76,4,2019-02-02T05:15:48Z,scs-bgx-431
0.298817,45.7,0.298505,0.003691,0.406319,18.5,0.424506,0.004057,0.302942,80.3,0.30738,0.061529,0.311942,119,0.275504,0.02068,76,4,2019-02-02T05:15:58Z,scs-bgx-431
0.29788,42.5,0.298505,0.002753,0.406131,20.3,0.424444,0.004692,0.301192,77.6,0.307505,0.060426,0.312255,119.2,0.276004,0.020733,75.9,4,2019-02-02T05:16:08Z,scs-bgx-431
0.297505,40.9,0.298567,0.002293,0.406131,21.3,0.424381,0.005075,0.30063,76.2,0.307505,0.059864,0.31238,118.2,0.276692,0.0205,75.9,4,2019-02-02T05:16:18Z,scs-bgx-431
0.296942,39.3,0.298505,0.001816,0.406319,22.9,0.424319,0.005645,0.29913,70.9,0.30738,0.057716,0.31238,119.8,0.276004,0.020858,75.8,4,2019-02-02T05:16:28Z,scs-bgx-431
