val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,val.SO2.weV,val.SO2.cnc,val.SO2.aeV,val.SO2.weC,rec,tag
0.286254,60.8,0.284942,-0.00511,0.407194,-22.6,0.400131,-0.007441,0.410006,30.9,0.230566,0.053568,49.1,29.5,0.284629,51.4,0.296442,-0.010169,2019-01-03T11:42:13Z,scs-bgx-502
0.286379,61.3,0.284942,-0.004985,0.407131,-24.5,0.400069,-0.008156,0.409194,21.7,0.229691,0.05147,49,29.5,0.285067,51.3,0.296692,-0.010203,2019-01-03T11:42:23Z,scs-bgx-502
0.286129,60.4,0.284942,-0.005235,0.406506,-25.6,0.400069,-0.008543,0.408944,25.1,0.230379,0.05223,48.8,29.5,0.284942,55.2,0.296005,-0.009032,2019-01-03T11:42:33Z,scs-bgx-502
0.286192,60.2,0.285004,-0.005291,0.406319,-27.4,0.400006,-0.009198,0.409069,28.9,0.230879,0.05309,48.6,29.5,0.285379,55.9,0.29613,-0.00883,2019-01-03T11:42:43Z,scs-bgx-502
0.285879,59.1,0.285004,-0.005604,0.406069,-27.3,0.400006,-0.009158,0.408506,29.2,0.231316,0.053171,48.4,29.5,0.285942,57.3,0.296192,-0.008385,2019-01-03T11:42:53Z,scs-bgx-502
0.285817,59.3,0.284942,-0.005548,0.405756,-28.3,0.400006,-0.009523,0.408756,24.3,0.230379,0.052043,48.3,29.5,0.286129,57.6,0.296255,-0.008315,2019-01-03T11:43:03Z,scs-bgx-502
0.285754,59.5,0.284879,-0.005492,0.405944,-26.5,0.400069,-0.008868,0.409194,20.1,0.229441,0.051102,48.1,29.5,0.286004,57.1,0.296255,-0.00844,2019-01-03T11:43:13Z,scs-bgx-502
0.285754,59.5,0.284879,-0.005492,0.405694,-28.6,0.400006,-0.009638,0.408631,14.8,0.229003,0.049896,48,29.5,0.285879,57.1,0.296192,-0.008448,2019-01-03T11:43:23Z,scs-bgx-502
0.285942,60.1,0.284879,-0.005304,0.405819,-28.7,0.400006,-0.009672,0.407319,13.1,0.229629,0.049503,47.9,29.5,0.285754,56.7,0.296192,-0.008573,2019-01-03T11:43:33Z,scs-bgx-502
0.285567,59.2,0.284817,-0.005561,0.405256,-29.6,0.400006,-0.009997,0.405756,6.3,0.229629,0.04794,47.7,29.5,0.285629,55.5,0.296317,-0.008933,2019-01-03T11:43:43Z,scs-bgx-502
0.285567,58.4,0.284942,-0.005798,0.404819,-30.2,0.400006,-0.010223,0.405069,-2,0.228816,0.046058,47.6,29.5,0.285942,57.3,0.296192,-0.008385,2019-01-03T11:43:53Z,scs-bgx-502
0.285442,57.9,0.284942,-0.005923,0.404694,-34.5,0.399819,-0.011777,0.405194,0.6,0.229128,0.046643,47.4,29.5,0.286504,56.8,0.296567,-0.008529,2019-01-03T11:44:03Z,scs-bgx-502
0.285629,58.6,0.284942,-0.005735,0.405569,-29.8,0.399944,-0.010046,0.404756,1.5,0.229566,0.046848,47.3,29.5,0.286254,57.2,0.29638,-0.008426,2019-01-03T11:44:13Z,scs-bgx-502
0.285129,57.2,0.284879,-0.006117,0.404069,-32.9,0.399944,-0.011177,0.404069,6.5,0.230816,0.047998,47.2,29.5,0.286692,58.6,0.29638,-0.007989,2019-01-03T11:44:23Z,scs-bgx-502
0.285442,58.3,0.284879,-0.005805,0.404694,-30.5,0.400006,-0.010322,0.404069,2.1,0.230129,0.046988,47.1,29.5,0.286629,60.4,0.296067,-0.007462,2019-01-03T11:44:33Z,scs-bgx-502
0.285504,58.6,0.284879,-0.005742,0.405256,-29.2,0.400006,-0.009838,0.404069,7.7,0.231004,0.048274,47.1,29.5,0.286067,60.1,0.295817,-0.007553,2019-01-03T11:44:43Z,scs-bgx-502
0.286067,61,0.284817,-0.005061,0.406569,-28.7,0.399944,-0.00968,0.403006,0.6,0.230629,0.04666,47.2,29.5,0.284942,56,0.29588,-0.008796,2019-01-03T11:44:53Z,scs-bgx-502
0.286504,62.5,0.284817,-0.004624,0.407256,-25.1,0.400069,-0.008348,0.402069,-5.9,0.230254,0.045171,47.5,29.5,0.284004,50.2,0.296317,-0.010558,2019-01-03T11:45:03Z,scs-bgx-502
0.286629,62.2,0.284942,-0.00473,0.406694,-27.9,0.400006,-0.009386,0.401944,-0.1,0.231066,0.04648,47.6,29.4,0.283942,51.6,0.296067,-0.010122,2019-01-03T11:45:13Z,scs-bgx-502
0.286192,60.6,0.284942,-0.005173,0.406444,-27.4,0.400006,-0.009179,0.402506,8.1,0.232129,0.048365,47.6,29.5,0.283879,49.7,0.296317,-0.010683,2019-01-03T11:45:23Z,scs-bgx-502
0.286442,61.9,0.284879,-0.004804,0.407444,-24.1,0.400069,-0.008002,0.402256,4.6,0.231754,0.047564,47.8,29.5,0.283629,50.1,0.29613,-0.01058,2019-01-03T11:45:33Z,scs-bgx-502
0.286754,63,0.284879,-0.004492,0.408069,-21.7,0.400131,-0.007147,0.402319,5.3,0.231816,0.047718,48,29.5,0.283254,49.2,0.296067,-0.010837,2019-01-03T11:45:43Z,scs-bgx-502
0.287317,65,0.284879,-0.003929,0.408944,-19.3,0.400194,-0.006279,0.403069,13.8,0.232629,0.049663,48.4,29.5,0.282067,46.1,0.295942,-0.011789,2019-01-03T11:45:53Z,scs-bgx-502
0.287317,65.4,0.284817,-0.003811,0.409381,-19.9,0.400131,-0.006468,0.403069,13.8,0.232629,0.049663,48.6,29.5,0.281567,45.2,0.295817,-0.012053,2019-01-03T11:46:03Z,scs-bgx-502
0.287692,65.9,0.284942,-0.003673,0.409444,-20.1,0.400131,-0.006537,0.402319,9.7,0.232504,0.048729,48.8,29.5,0.280942,42.4,0.295942,-0.012914,2019-01-03T11:46:13Z,scs-bgx-502
0.287942,67.2,0.284879,-0.003304,0.410194,-18.9,0.400131,-0.006131,0.402631,16.3,0.233316,0.050236,49.2,29.5,0.280879,42.2,0.295942,-0.012976,2019-01-03T11:46:23Z,scs-bgx-502
0.287942,66.8,0.284942,-0.003423,0.410131,-18.8,0.400131,-0.006087,0.403944,23.7,0.233566,0.051916,49.4,29.5,0.280942,42.4,0.295942,-0.012914,2019-01-03T11:46:33Z,scs-bgx-502
0.287504,65.3,0.284942,-0.00386,0.409819,-18.6,0.400131,-0.006004,0.405069,31.9,0.234066,0.053776,49.6,29.5,0.281254,41.5,0.296255,-0.01319,2019-01-03T11:46:43Z,scs-bgx-502
0.287629,65.7,0.284942,-0.003735,0.409756,-21.9,0.400006,-0.007213,0.405944,37.7,0.234379,0.05511,49.7,29.5,0.281692,44.1,0.296067,-0.0124,2019-01-03T11:46:53Z,scs-bgx-502
0.287567,65.5,0.284942,-0.003798,0.409506,-21,0.400069,-0.00689,0.406006,34,0.233754,0.054254,49.8,29.5,0.282067,45.3,0.296067,-0.012025,2019-01-03T11:47:03Z,scs-bgx-502
0.287442,65.5,0.284879,-0.003804,0.409631,-20.7,0.400069,-0.006765,0.406506,35.3,0.233629,0.05457,49.9,29.5,0.282254,45.9,0.296067,-0.011837,2019-01-03T11:47:13Z,scs-bgx-502
0.287317,65,0.284879,-0.003929,0.409694,-18.7,0.400131,-0.00605,0.405819,28.3,0.233004,0.052964,49.9,29.5,0.282629,45.6,0.296317,-0.011933,2019-01-03T11:47:23Z,scs-bgx-502
0.287254,64.4,0.284942,-0.00411,0.409506,-18.8,0.400131,-0.006079,0.405819,27.9,0.232941,0.052872,49.9,29.5,0.282504,45.2,0.296317,-0.012058,2019-01-03T11:47:33Z,scs-bgx-502
0.287192,64.1,0.284942,-0.004173,0.409194,-20.9,0.400069,-0.006833,0.407506,37.3,0.233254,0.055019,50,29.5,0.282629,45.6,0.296317,-0.011933,2019-01-03T11:47:43Z,scs-bgx-502
0.287129,64.3,0.284879,-0.004117,0.409131,-21.2,0.400069,-0.006948,0.407194,34.3,0.233004,0.054339,50,29.5,0.282817,47.8,0.296067,-0.011275,2019-01-03T11:47:53Z,scs-bgx-502
0.287254,64.8,0.284879,-0.003992,0.409444,-20.7,0.400069,-0.006767,0.407131,37.3,0.233504,0.055011,50.1,29.5,0.283004,47.6,0.296192,-0.011323,2019-01-03T11:48:03Z,scs-bgx-502
0.287379,65.2,0.284879,-0.003867,0.409319,-21.3,0.400069,-0.006998,0.406819,28.7,0.232379,0.053045,50.1,29.5,0.282942,46.6,0.296317,-0.011621,2019-01-03T11:48:13Z,scs-bgx-502
0.287379,64.8,0.284942,-0.003985,0.409319,-21,0.400069,-0.006892,0.407006,27.9,0.232129,0.052865,50.1,29.5,0.282754,46.4,0.296255,-0.01169,2019-01-03T11:48:23Z,scs-bgx-502
0.287379,64.4,0.285004,-0.004104,0.409131,-22.7,0.400006,-0.007495,0.407631,30.6,0.232129,0.05349,50.2,29.5,0.282629,47.2,0.296067,-0.011462,2019-01-03T11:48:33Z,scs-bgx-502
0.287317,64.6,0.284942,-0.004048,0.409256,-21.1,0.400069,-0.006902,0.408006,34.3,0.232441,0.054325,50.2,29.5,0.282692,48.2,0.295942,-0.011164,2019-01-03T11:48:43Z,scs-bgx-502
0.287192,64.1,0.284942,-0.004173,0.409131,-19.6,0.400131,-0.006375,0.409319,41.6,0.232691,0.056005,50.2,29.5,0.283379,48.5,0.296255,-0.011065,2019-01-03T11:48:53Z,scs-bgx-502
0.287317,64.2,0.285004,-0.004166,0.409256,-19.3,0.400131,-0.006276,0.409381,36.7,0.231879,0.054873,50.3,29.5,0.282942,49.4,0.29588,-0.010796,2019-01-03T11:49:03Z,scs-bgx-502
0.288004,67,0.284942,-0.00336,0.410381,-18.3,0.400131,-0.00589,0.409569,35.9,0.231629,0.054693,50.5,29.5,0.281817,44.9,0.296005,-0.012157,2019-01-03T11:49:13Z,scs-bgx-502
0.288817,69.5,0.285004,-0.002666,0.410819,-18.9,0.400131,-0.006113,0.410694,41.2,0.231691,0.05591,50.7,29.5,0.281567,44.8,0.29588,-0.012171,2019-01-03T11:49:23Z,scs-bgx-502
0.287004,63.5,0.284942,-0.00436,0.408756,-20.2,0.400131,-0.006591,0.411194,48.2,0.232441,0.057512,50.4,29.5,0.283192,47.5,0.296317,-0.011371,2019-01-03T11:49:33Z,scs-bgx-502
0.286754,62.6,0.284942,-0.00461,0.408756,-19.6,0.400131,-0.006354,0.412569,59.1,0.233191,0.05999,50.4,29.5,0.283629,49.3,0.296255,-0.010815,2019-01-03T11:49:43Z,scs-bgx-502
0.287129,63.9,0.284942,-0.004235,0.409006,-19.8,0.400131,-0.006447,0.411131,42.7,0.231629,0.056255,50.4,29.5,0.283379,50.4,0.295942,-0.010476,2019-01-03T11:49:53Z,scs-bgx-502
0.287129,63.5,0.285004,-0.004354,0.408881,-19.9,0.400131,-0.006466,0.410694,38.8,0.231316,0.055358,50.4,29.5,0.283129,46.9,0.29638,-0.011551,2019-01-03T11:50:03Z,scs-bgx-502
0.287192,64.1,0.284942,-0.004173,0.409131,-18.2,0.400194,-0.005854,0.410381,34.6,0.230879,0.054403,50.4,29.5,0.283504,48.5,0.296317,-0.011058,2019-01-03T11:50:13Z,scs-bgx-502
0.287317,64.2,0.285004,-0.004166,0.409131,-21.1,0.400069,-0.006921,0.410444,33.3,0.230629,0.054098,50.5,29.5,0.283504,47.7,0.296442,-0.011294,2019-01-03T11:50:23Z,scs-bgx-502
0.287442,64.2,0.285067,-0.00416,0.409131,-18.2,0.400194,-0.005881,0.411381,39,0.230879,0.055403,50.4,29.5,0.283442,48.3,0.296317,-0.011121,2019-01-03T11:50:33Z,scs-bgx-502
0.287442,64.6,0.285004,-0.004041,0.409319,-18,0.400194,-0.005799,0.411756,43.9,0.231379,0.056513,50.5,29.5,0.283129,46.9,0.29638,-0.011551,2019-01-03T11:50:43Z,scs-bgx-502
0.287254,63.5,0.285067,-0.004347,0.409131,-19.2,0.400131,-0.006216,0.412694,52.8,0.232129,0.058553,50.5,29.5,0.282754,49.1,0.295817,-0.010866,2019-01-03T11:50:53Z,scs-bgx-502
0.287192,64.1,0.284942,-0.004173,0.409069,-19.8,0.400131,-0.006437,0.411694,37.1,0.230379,0.05498,50.5,29.5,0.282754,48,0.296005,-0.011219,2019-01-03T11:51:03Z,scs-bgx-502
0.287192,63.7,0.285004,-0.004291,0.408881,-21.4,0.400069,-0.007039,0.411631,34.9,0.230066,0.054458,50.5,29.5,0.283067,48.2,0.29613,-0.011142,2019-01-03T11:51:13Z,scs-bgx-502
0.287129,63.5,0.285004,-0.004354,0.408881,-18.4,0.400194,-0.005946,0.412319,38.3,0.230129,0.055238,50.4,29.5,0.283379,49.3,0.29613,-0.01083,2019-01-03T11:51:23Z,scs-bgx-502
0.286817,62,0.285067,-0.004785,0.408194,-20.7,0.400131,-0.006758,0.412756,46.6,0.231129,0.057145,50.3,29.5,0.284379,49.1,0.296692,-0.01089,2019-01-03T11:51:33Z,scs-bgx-502
0.286754,61.3,0.285129,-0.004966,0.407819,-21.2,0.400131,-0.006948,0.412506,44.3,0.230941,0.05662,50.2,29.5,0.284442,52.8,0.29613,-0.009767,2019-01-03T11:51:43Z,scs-bgx-502
0.286442,60.6,0.285067,-0.00516,0.407444,-23.2,0.400069,-0.007659,0.412819,44.9,0.230816,0.056748,50.1,29.5,0.284692,53.6,0.29613,-0.009517,2019-01-03T11:51:53Z,scs-bgx-502
0.286504,61.3,0.285004,-0.004979,0.407506,-23.5,0.400069,-0.007781,0.413194,45.3,0.230629,0.056848,50,29.5,0.284567,52,0.296317,-0.009996,2019-01-03T11:52:03Z,scs-bgx-502
0.286567,61.1,0.285067,-0.005035,0.407506,-21.9,0.400131,-0.007208,0.412944,38.6,0.229754,0.055311,49.8,29.5,0.284379,51.8,0.296255,-0.010065,2019-01-03T11:52:13Z,scs-bgx-502
0.286317,60.6,0.285004,-0.005166,0.406881,-24.7,0.400069,-0.008221,0.412319,34.6,0.229566,0.054411,49.6,29.5,0.285629,54.7,0.296442,-0.009169,2019-01-03T11:52:23Z,scs-bgx-502
0.286004,59.5,0.285004,-0.005479,0.406631,-21.7,0.400194,-0.00714,0.412194,34.1,0.229566,0.054286,49.5,29.5,0.285942,58.1,0.296067,-0.008149,2019-01-03T11:52:33Z,scs-bgx-502
0.286129,59.9,0.285004,-0.005354,0.406381,-24.1,0.400131,-0.008016,0.411881,29.1,0.229003,0.053146,49.3,29.5,0.285817,57.7,0.296067,-0.008274,2019-01-03T11:52:43Z,scs-bgx-502
0.285692,58.4,0.285004,-0.005791,0.405631,-25.1,0.400131,-0.00837,0.412256,33.2,0.229379,0.054073,49.1,29.5,0.285942,58.9,0.295942,-0.007914,2019-01-03T11:52:53Z,scs-bgx-502
0.285629,57.7,0.285067,-0.005972,0.405694,-25.9,0.400069,-0.008643,0.412256,36.4,0.229879,0.054808,48.9,29.5,0.286129,59.1,0.296005,-0.007844,2019-01-03T11:53:03Z,scs-bgx-502
0.285754,58.6,0.285004,-0.005729,0.405381,-27.4,0.400069,-0.009193,0.412256,34.4,0.229566,0.054348,48.8,29.5,0.286192,56.6,0.296442,-0.008606,2019-01-03T11:53:13Z,scs-bgx-502
0.285629,58.6,0.284942,-0.005735,0.405569,-29.8,0.399944,-0.010046,0.411569,32.2,0.229691,0.053845,48.7,29.5,0.286504,58,0.29638,-0.008176,2019-01-03T11:53:23Z,scs-bgx-502
0.285692,58.8,0.284942,-0.005673,0.405131,-29.7,0.400006,-0.010016,0.411319,33.1,0.230004,0.054054,48.5,29.5,0.286129,58.7,0.296067,-0.007962,2019-01-03T11:53:33Z,scs-bgx-502
0.285379,57.7,0.284942,-0.005985,0.405256,-27.1,0.400069,-0.00908,0.410131,23.4,0.229316,0.051856,48.3,29.5,0.286129,57.6,0.296255,-0.008315,2019-01-03T11:53:43Z,scs-bgx-502
0.285692,58.4,0.285004,-0.005791,0.405256,-26.2,0.400131,-0.008745,0.409131,20.3,0.229504,0.051131,48.1,29.5,0.286692,59,0.296317,-0.007871,2019-01-03T11:53:53Z,scs-bgx-502
0.285317,57.1,0.285004,-0.006166,0.404881,-26.2,0.400131,-0.008777,0.408944,20.2,0.229629,0.051128,48.1,29.5,0.286567,59,0.296255,-0.007878,2019-01-03T11:54:03Z,scs-bgx-502
0.285317,57.5,0.284942,-0.006048,0.404631,-30.1,0.400006,-0.010173,0.408569,13.8,0.228878,0.04965,47.9,29.5,0.286629,60.8,0.296005,-0.007344,2019-01-03T11:54:13Z,scs-bgx-502
0.285567,57.9,0.285004,-0.005916,0.405131,-27.6,0.400069,-0.009258,0.408631,18.9,0.229629,0.050815,47.9,29.5,0.286317,55.8,0.29663,-0.008835,2019-01-03T11:54:23Z,scs-bgx-502
0.285942,59.3,0.285004,-0.005541,0.405819,-28.1,0.400006,-0.009461,0.409444,22,0.229566,0.051536,48,29.5,0.285442,55.7,0.296192,-0.008885,2019-01-03T11:54:33Z,scs-bgx-502
0.286504,61.3,0.285004,-0.004979,0.406756,-27,0.400006,-0.009051,0.409131,21.1,0.229629,0.051315,48.2,29.5,0.284879,50.7,0.296692,-0.01039,2019-01-03T11:54:43Z,scs-bgx-502
0.286879,62.6,0.285004,-0.004604,0.407694,-22.5,0.400131,-0.007416,0.408881,24.4,0.230316,0.052076,48.5,29.5,0.283442,48.3,0.296317,-0.011121,2019-01-03T11:54:53Z,scs-bgx-502
0.286629,61.3,0.285067,-0.004972,0.407319,-21.1,0.400194,-0.006928,0.408381,25,0.230754,0.052219,48.5,29.5,0.283629,52.8,0.295692,-0.009755,2019-01-03T11:55:03Z,scs-bgx-502
0.286442,61.1,0.285004,-0.005041,0.407006,-21.9,0.400194,-0.007187,0.406944,15.9,0.230316,0.050138,48.6,29.5,0.284067,51.5,0.29613,-0.010142,2019-01-03T11:55:13Z,scs-bgx-502
0.287067,63.3,0.285004,-0.004416,0.408444,-18.1,0.400256,-0.00581,0.406444,22.6,0.231691,0.05166,48.9,29.5,0.282817,48.6,0.295942,-0.011039,2019-01-03T11:55:23Z,scs-bgx-502
0.287192,63.7,0.285004,-0.004291,0.408444,-19.8,0.400194,-0.006436,0.406944,21.9,0.231254,0.051516,49.2,29.5,0.282379,46,0.29613,-0.01183,2019-01-03T11:55:33Z,scs-bgx-502
0.287567,65.1,0.285004,-0.003916,0.409319,-16.9,0.400256,-0.005411,0.407444,25.4,0.231441,0.052292,49.6,29.5,0.281754,45.1,0.295942,-0.012101,2019-01-03T11:55:43Z,scs-bgx-502
0.288004,66.6,0.285004,-0.003479,0.410256,-15.5,0.400256,-0.004869,0.408381,35.1,0.232316,0.054516,50,29.5,0.281004,41.4,0.29613,-0.013205,2019-01-03T11:55:53Z,scs-bgx-502
0.287817,66,0.285004,-0.003666,0.410256,-16.5,0.400194,-0.005231,0.408756,38,0.232504,0.055166,50.2,29.5,0.280942,41.2,0.29613,-0.013267,2019-01-03T11:56:03Z,scs-bgx-502
0.287379,64.8,0.284942,-0.003985,0.409756,-17,0.400194,-0.005414,0.409694,41.7,0.232441,0.056012,50.3,29.5,0.281692,41.4,0.296505,-0.013224,2019-01-03T11:56:13Z,scs-bgx-502
0.287629,65.3,0.285004,-0.003854,0.409881,-15.5,0.400256,-0.004901,0.410194,47.5,0.233004,0.057339,50.5,29.5,0.281504,42.3,0.296255,-0.01294,2019-01-03T11:56:23Z,scs-bgx-502
0.287817,66,0.285004,-0.003666,0.410069,-17,0.400194,-0.005418,0.410756,49.1,0.232879,0.057718,50.6,29.5,0.281817,37.1,0.297255,-0.014513,2019-01-03T11:56:33Z,scs-bgx-502
0.287754,65.7,0.285004,-0.003729,0.410194,-17.8,0.400131,-0.005735,0.411006,42.6,0.231691,0.056222,50.7,29.5,0.282004,43.9,0.296255,-0.01244,2019-01-03T11:56:43Z,scs-bgx-502
0.287754,65.3,0.285067,-0.003847,0.410194,-14.7,0.400256,-0.004588,0.411131,41.1,0.231379,0.055888,50.8,29.5,0.281754,44.7,0.296005,-0.012219,2019-01-03T11:56:53Z,scs-bgx-502
0.287442,63.8,0.285129,-0.004278,0.409694,-15,0.400256,-0.004692,0.411381,50.3,0.232629,0.057975,50.9,29.5,0.282567,46.6,0.29613,-0.011642,2019-01-03T11:57:03Z,scs-bgx-502
0.287379,64.4,0.285004,-0.004104,0.409756,-16.7,0.400194,-0.005309,0.411569,58,0.233691,0.059725,50.9,29.5,0.282754,46,0.296317,-0.011808,2019-01-03T11:57:13Z,scs-bgx-502
0.287442,64.2,0.285067,-0.00416,0.409631,-16.9,0.400194,-0.005381,0.410694,45.7,0.232379,0.05692,50.9,29.5,0.282317,45.8,0.29613,-0.011892,2019-01-03T11:57:23Z,scs-bgx-502
0.287379,64.4,0.285004,-0.004104,0.409694,-15.4,0.400256,-0.004851,0.410881,49.3,0.232816,0.057751,51,29.5,0.282504,48.3,0.295817,-0.011116,2019-01-03T11:57:33Z,scs-bgx-502
0.287317,64.2,0.285004,-0.004166,0.409756,-13.6,0.400319,-0.004215,0.411944,49.9,0.232191,0.057895,51,29.5,0.282567,46.2,0.296192,-0.01176,2019-01-03T11:57:43Z,scs-bgx-502
0.287317,64.2,0.285004,-0.004166,0.409694,-16.7,0.400194,-0.005318,0.412631,50.5,0.231816,0.058031,51.1,29.5,0.282817,45.1,0.296505,-0.012099,2019-01-03T11:57:53Z,scs-bgx-502
0.287504,64.4,0.285067,-0.004097,0.409819,-16.5,0.400194,-0.005246,0.413444,54.1,0.231816,0.058843,51.1,29.5,0.283254,44.2,0.29688,-0.012369,2019-01-03T11:58:03Z,scs-bgx-502
0.287442,64.2,0.285067,-0.00416,0.409756,-18,0.400131,-0.005776,0.413756,55.5,0.231816,0.059156,51.1,29.5,0.283067,49.8,0.29588,-0.010671,2019-01-03T11:58:13Z,scs-bgx-502
0.287754,65.7,0.285004,-0.003729,0.409944,-18.5,0.400131,-0.005985,0.413444,53.7,0.231754,0.058752,51.1,29.5,0.282629,49.9,0.29563,-0.010637,2019-01-03T11:58:23Z,scs-bgx-502
0.287254,64,0.285004,-0.004229,0.409444,-17.2,0.400194,-0.005515,0.413819,53.7,0.231504,0.058759,51.1,29.5,0.282629,48.7,0.295817,-0.010991,2019-01-03T11:58:33Z,scs-bgx-502
0.287192,63.3,0.285067,-0.00441,0.409256,-17.2,0.400194,-0.005518,0.413694,53.2,0.231504,0.058634,51.1,29.5,0.283442,47.9,0.29638,-0.011239,2019-01-03T11:58:43Z,scs-bgx-502
0.287129,62.7,0.285129,-0.004591,0.409006,-17.5,0.400194,-0.00561,0.413131,46.7,0.230879,0.057153,51.1,29.5,0.283692,46,0.296817,-0.011813,2019-01-03T11:58:53Z,scs-bgx-502
0.286942,62.4,0.285067,-0.00466,0.408819,-17.8,0.400194,-0.005718,0.413756,48.6,0.230754,0.057594,51,29.5,0.284129,52.1,0.296067,-0.009962,2019-01-03T11:59:03Z,scs-bgx-502
0.287379,64,0.285067,-0.004222,0.409444,-17.2,0.400194,-0.005515,0.414944,58.6,0.231504,0.059884,51.1,29.5,0.283317,52.6,0.295567,-0.009832,2019-01-03T11:59:13Z,scs-bgx-502
0.287129,63.1,0.285067,-0.004472,0.408881,-19.6,0.400131,-0.006361,0.414569,53,0.230879,0.05859,51,29.5,0.283504,51.2,0.29588,-0.010234,2019-01-03T11:59:23Z,scs-bgx-502
0.286942,62.4,0.285067,-0.00466,0.408194,-19.5,0.400194,-0.006343,0.415069,56,0.231004,0.059274,50.8,29.5,0.284317,49.6,0.296567,-0.010717,2019-01-03T11:59:33Z,scs-bgx-502
0.286942,62,0.285129,-0.004778,0.408319,-18.9,0.400194,-0.006112,0.415694,56.3,0.230629,0.059348,50.7,29.5,0.284879,51.1,0.29663,-0.010272,2019-01-03T11:59:43Z,scs-bgx-502
0.286442,60.6,0.285067,-0.00516,0.407319,-19.2,0.400256,-0.006223,0.415569,53.3,0.230254,0.058672,50.4,29.5,0.285567,54.9,0.29638,-0.009114,2019-01-03T11:59:53Z,scs-bgx-502
0.286817,62,0.285067,-0.004785,0.408069,-16.7,0.400319,-0.005322,0.415944,48.9,0.229316,0.057668,50.2,29.5,0.285004,53.5,0.296317,-0.009558,2019-01-03T12:00:03Z,scs-bgx-502
0.287004,62.2,0.285129,-0.004716,0.408194,-19.4,0.400194,-0.00629,0.414944,40.9,0.228753,0.055841,50.4,29.5,0.284379,53.7,0.295942,-0.009476,2019-01-03T12:00:13Z,scs-bgx-502
0.285879,57.8,0.285192,-0.005959,0.406444,-22.4,0.400131,-0.007399,0.414381,40.1,0.229003,0.055646,49.9,29.5,0.285629,59,0.295755,-0.007873,2019-01-03T12:00:23Z,scs-bgx-502
0.286629,60.5,0.285192,-0.005209,0.407506,-21.5,0.400131,-0.007049,0.414631,41.2,0.229003,0.055896,49.8,29.5,0.284817,50.9,0.29663,-0.010335,2019-01-03T12:00:33Z,scs-bgx-502
0.286442,60.2,0.285129,-0.005278,0.406881,-21.5,0.400194,-0.007075,0.415194,43.2,0.228941,0.056367,49.5,29.5,0.285504,54.7,0.29638,-0.009176,2019-01-03T12:00:43Z,scs-bgx-502
0.286442,60.2,0.285129,-0.005278,0.406944,-22.8,0.400131,-0.007533,0.414506,39,0.228753,0.055404,49.3,29.5,0.285192,55.6,0.296067,-0.008899,2019-01-03T12:00:53Z,scs-bgx-502
0.286317,60.2,0.285067,-0.005285,0.406631,-23.7,0.400131,-0.007845,0.414319,31.7,0.227753,0.053746,49.1,29.5,0.285254,56.2,0.296005,-0.008719,2019-01-03T12:01:03Z,scs-bgx-502
0.286254,60,0.285067,-0.005347,0.406694,-23.4,0.400131,-0.00773,0.414069,33.9,0.228253,0.054231,48.9,29.5,0.285567,55.3,0.296317,-0.008996,2019-01-03T12:01:13Z,scs-bgx-502
0.286504,61.3,0.285004,-0.004979,0.406881,-22.3,0.400194,-0.007365,0.414006,32.8,0.228128,0.053985,48.8,29.5,0.285442,56.1,0.29613,-0.008767,2019-01-03T12:01:23Z,scs-bgx-502
0.285379,57.3,0.285004,-0.006104,0.404194,-29.7,0.400069,-0.010037,0.413069,26.2,0.227753,0.052496,48.3,29.5,0.286692,61.7,0.29588,-0.007046,2019-01-03T12:01:33Z,scs-bgx-502
0.286004,59.1,0.285067,-0.005597,0.405881,-24.9,0.400131,-0.008305,0.413194,24,0.227316,0.051978,48.1,29.5,0.286504,58.4,0.296317,-0.008058,2019-01-03T12:01:43Z,scs-bgx-502
0.285692,58,0.285067,-0.00591,0.404631,-27.6,0.400131,-0.009264,0.412694,21.4,0.227253,0.051386,47.7,29.5,0.286879,57.3,0.296692,-0.00839,2019-01-03T12:01:53Z,scs-bgx-502
0.285442,57.1,0.285067,-0.00616,0.404381,-29.1,0.400069,-0.009797,0.412819,20.7,0.227066,0.051236,47.3,29.5,0.287379,60.9,0.29638,-0.007301,2019-01-03T12:02:03Z,scs-bgx-502
0.285754,58.6,0.285004,-0.005729,0.405256,-29.2,0.400006,-0.009838,0.412006,23.2,0.228003,0.051801,47.1,29.5,0.286692,59.8,0.296192,-0.007635,2019-01-03T12:02:13Z,scs-bgx-502
0.285317,57.1,0.285004,-0.006166,0.404256,-29.4,0.400069,-0.009922,0.410631,8.7,0.226691,0.048497,46.8,29.5,0.287004,59.3,0.296442,-0.007794,2019-01-03T12:02:23Z,scs-bgx-502
0.285754,58.6,0.285004,-0.005729,0.405069,-28.3,0.400069,-0.009506,0.410256,5.9,0.226503,0.047846,46.6,29.5,0.286754,58.8,0.29638,-0.007926,2019-01-03T12:02:33Z,scs-bgx-502
0.285692,58.4,0.285004,-0.005791,0.404131,-30.7,0.400069,-0.01039,0.410694,9.4,0.226753,0.048651,46.3,29.5,0.286504,58.8,0.296255,-0.00794,2019-01-03T12:02:43Z,scs-bgx-502
