val.NO2.weV,val.NO2.cnc,val.NO2.aeV,val.NO2.weC,val.Ox.weV,val.Ox.cnc,val.Ox.aeV,val.Ox.weC,val.NO.weV,val.NO.cnc,val.NO.aeV,val.NO.weC,val.CO.weV,val.CO.cnc,val.CO.aeV,val.CO.weC,val.sht.hmd,val.sht.tmp,rec,tag
0.29963,-4.2,0.296567,-0.001081,0.399194,18.4,0.401944,0.005547,0.312005,83.1,0.312692,0.032005,0.505695,459.1,0.202378,0.131755,62.6,23.5,2018-09-03T03:19:50.066+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399131,18.6,0.401944,0.005604,0.311817,82.6,0.312505,0.031817,0.505508,459.9,0.202753,0.131984,62.7,23.5,2018-09-03T03:20:00.069+00:00,scs-bgb-413
0.299505,-4.2,0.296505,-0.001091,0.399131,18.2,0.401944,0.005485,0.312005,83.1,0.312567,0.032005,0.505133,455.7,0.202003,0.130776,62.7,23.5,2018-09-03T03:20:10.078+00:00,scs-bgb-413
0.299567,-4.5,0.296567,-0.001146,0.399069,18.2,0.401944,0.005507,0.31213,83.5,0.31263,0.03213,0.505508,454.9,0.201878,0.130556,62.6,23.6,2018-09-03T03:20:20.080+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399006,17.9,0.401944,0.005407,0.31188,82.8,0.312505,0.03188,0.505445,455.8,0.201753,0.130811,62.7,23.5,2018-09-03T03:20:30.079+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001083,0.399319,18.8,0.401944,0.005685,0.31213,83.5,0.312755,0.03213,0.505133,450.9,0.201191,0.129413,62.7,23.6,2018-09-03T03:20:40.068+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001083,0.399194,18.4,0.401944,0.00556,0.312067,83.3,0.312692,0.032067,0.505945,453.3,0.201066,0.130086,62.6,23.6,2018-09-03T03:20:50.080+00:00,scs-bgb-413
0.299692,-4.4,0.29663,-0.001133,0.399131,17.8,0.401881,0.005377,0.312005,83.1,0.31263,0.032005,0.505508,457.5,0.202128,0.13129,62.7,23.5,2018-09-03T03:21:00.076+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001198,0.399131,18.6,0.401944,0.005617,0.31213,83.5,0.31263,0.03213,0.506633,460.8,0.202378,0.132239,62.6,23.6,2018-09-03T03:21:10.068+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399069,18.1,0.401944,0.00547,0.312067,83.3,0.31263,0.032067,0.506258,462.7,0.202816,0.132803,62.7,23.5,2018-09-03T03:21:20.066+00:00,scs-bgb-413
0.299567,-4.5,0.296567,-0.001146,0.399131,19,0.402006,0.005726,0.312067,83.3,0.312567,0.032067,0.50582,455.7,0.201816,0.130798,62.7,23.6,2018-09-03T03:21:30.074+00:00,scs-bgb-413
0.299567,-4.5,0.296567,-0.001146,0.399194,18.6,0.401944,0.005632,0.312005,83.1,0.31263,0.032005,0.505758,455,0.201691,0.130596,62.6,23.6,2018-09-03T03:21:40.078+00:00,scs-bgb-413
0.299567,-4.5,0.296567,-0.001146,0.399194,19.2,0.402006,0.005788,0.31213,83.5,0.312692,0.03213,0.50557,455.4,0.201941,0.130688,62.6,23.6,2018-09-03T03:21:50.066+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399131,18.2,0.401944,0.005485,0.312192,83.6,0.312692,0.032192,0.50632,461,0.202316,0.132311,62.6,23.5,2018-09-03T03:22:00.089+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399194,18.5,0.401944,0.005595,0.31213,83.5,0.312692,0.03213,0.506008,457.5,0.201691,0.131304,62.6,23.5,2018-09-03T03:22:10.084+00:00,scs-bgb-413
0.299567,-4.5,0.296567,-0.001146,0.399131,18.4,0.401944,0.005569,0.312067,83.3,0.312567,0.032067,0.505508,454.9,0.201878,0.130556,62.6,23.6,2018-09-03T03:22:20.067+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001261,0.399131,18.8,0.401944,0.005665,0.31213,83.5,0.312692,0.03213,0.504508,450.9,0.201753,0.129416,62.7,23.6,2018-09-03T03:22:30.074+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001258,0.399069,18.5,0.401944,0.005589,0.312005,83.1,0.31263,0.032005,0.504508,452.8,0.201816,0.129943,62.6,23.5,2018-09-03T03:22:40.067+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399194,19.3,0.402006,0.005822,0.31213,83.5,0.312692,0.03213,0.505195,453.2,0.201316,0.130075,62.6,23.5,2018-09-03T03:22:50.074+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001083,0.399319,18.8,0.401944,0.005685,0.312067,83.3,0.31263,0.032067,0.505445,452,0.201191,0.129726,62.6,23.6,2018-09-03T03:23:00.085+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001018,0.399194,18.2,0.401944,0.005499,0.312192,83.6,0.312755,0.032192,0.505133,452.8,0.201253,0.129944,62.6,23.5,2018-09-03T03:23:10.067+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001018,0.399256,18.4,0.401944,0.005562,0.312192,83.6,0.312692,0.032192,0.505008,455.7,0.202128,0.13079,62.7,23.5,2018-09-03T03:23:20.078+00:00,scs-bgb-413
0.299692,-4.4,0.29663,-0.001136,0.399194,18.6,0.401944,0.005608,0.312067,83.3,0.31263,0.032067,0.50582,458.7,0.202566,0.131635,62.7,23.6,2018-09-03T03:23:30.068+00:00,scs-bgb-413
0.299567,-4.5,0.296567,-0.001146,0.399131,18.4,0.401944,0.005569,0.31213,83.5,0.312692,0.03213,0.50632,462.6,0.203128,0.132763,62.7,23.6,2018-09-03T03:23:40.079+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001258,0.399069,18,0.401881,0.005434,0.311817,82.6,0.312505,0.031817,0.50582,459.8,0.202441,0.131949,62.6,23.5,2018-09-03T03:23:50.080+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399131,18.6,0.401944,0.005604,0.312005,83.1,0.31263,0.032005,0.505758,457.1,0.201816,0.131193,62.7,23.5,2018-09-03T03:24:00.080+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001198,0.399131,18.6,0.401944,0.005617,0.311942,83,0.31238,0.031942,0.506195,458.5,0.202191,0.131592,62.7,23.6,2018-09-03T03:24:10.070+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001198,0.399131,18.6,0.401944,0.005617,0.312255,83.8,0.312692,0.032255,0.505008,450.7,0.201253,0.129358,62.6,23.6,2018-09-03T03:24:20.080+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001018,0.399194,18.2,0.401944,0.005499,0.312067,83.3,0.31263,0.032067,0.50532,453.9,0.201378,0.13027,62.7,23.5,2018-09-03T03:24:30.078+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399194,18.4,0.401944,0.005547,0.311942,83,0.312505,0.031942,0.505883,456.8,0.201628,0.13111,62.6,23.5,2018-09-03T03:24:40.068+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399194,17.9,0.401881,0.005391,0.312005,83.1,0.31263,0.032005,0.506758,466.9,0.203441,0.133997,62.7,23.5,2018-09-03T03:24:50.078+00:00,scs-bgb-413
0.299692,-4.4,0.29663,-0.001136,0.399194,18.6,0.401944,0.005608,0.312005,83.1,0.31263,0.032005,0.50632,462.1,0.203003,0.132624,62.7,23.6,2018-09-03T03:25:00.079+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399256,19,0.401944,0.005729,0.312255,83.8,0.312817,0.032255,0.505758,457.6,0.201941,0.131332,62.6,23.5,2018-09-03T03:25:10.067+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399194,18.5,0.401944,0.005595,0.312067,83.3,0.312567,0.032067,0.505258,454.2,0.201503,0.130346,62.6,23.5,2018-09-03T03:25:20.081+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399006,17.9,0.401944,0.005407,0.312005,83.1,0.312567,0.032005,0.504695,450.3,0.201003,0.129229,62.7,23.5,2018-09-03T03:25:30.067+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399194,18.4,0.401944,0.005547,0.312067,83.3,0.31263,0.032067,0.505195,456.1,0.202066,0.130908,62.6,23.5,2018-09-03T03:25:40.067+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001083,0.399194,18.9,0.402006,0.005717,0.31213,83.5,0.312692,0.03213,0.506383,459.6,0.202316,0.131919,62.7,23.6,2018-09-03T03:25:50.080+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399131,18.6,0.401944,0.005604,0.312255,83.8,0.312755,0.032255,0.506195,461.8,0.202628,0.132532,62.6,23.5,2018-09-03T03:26:00.074+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001208,0.399131,18.1,0.401881,0.005461,0.311942,83,0.312505,0.031942,0.505633,459,0.202816,0.131727,62.6,23.6,2018-09-03T03:26:10.079+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399131,18.2,0.401944,0.005485,0.312255,83.8,0.312692,0.032255,0.50557,456.2,0.201753,0.130936,62.6,23.5,2018-09-03T03:26:20.074+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399069,17.4,0.401881,0.005266,0.312005,83.1,0.312567,0.032005,0.50482,451.2,0.201128,0.129492,62.6,23.5,2018-09-03T03:26:30.074+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001018,0.399194,18.2,0.401944,0.005499,0.311942,83,0.312505,0.031942,0.50582,455.2,0.201253,0.130631,62.6,23.5,2018-09-03T03:26:40.074+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399319,19.2,0.401944,0.005792,0.312067,83.3,0.312567,0.032067,0.506008,457.5,0.201691,0.131304,62.6,23.5,2018-09-03T03:26:50.081+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001258,0.399256,19.1,0.401944,0.005777,0.312067,83.3,0.312567,0.032067,0.505383,454.8,0.201566,0.130541,62.6,23.5,2018-09-03T03:27:00.082+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399006,17.9,0.401944,0.005407,0.312005,83.1,0.312567,0.032005,0.505883,458.5,0.202066,0.131596,62.7,23.5,2018-09-03T03:27:10.086+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001021,0.399131,18,0.401944,0.00545,0.31213,83.5,0.31263,0.03213,0.506258,458.7,0.202191,0.131654,62.6,23.6,2018-09-03T03:27:20.081+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399069,18.3,0.401944,0.005542,0.31213,83.5,0.31263,0.03213,0.50682,462.3,0.202191,0.132672,62.7,23.5,2018-09-03T03:27:30.074+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001258,0.399256,19.1,0.401944,0.005777,0.31213,83.5,0.312567,0.03213,0.505945,458.5,0.202003,0.131589,62.7,23.5,2018-09-03T03:27:40.079+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399194,18.4,0.401944,0.005547,0.31213,83.5,0.31263,0.03213,0.506633,463.6,0.202691,0.133039,62.6,23.5,2018-09-03T03:27:50.078+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001258,0.399069,18.5,0.401944,0.005589,0.31213,83.5,0.31263,0.03213,0.505945,457.8,0.201816,0.131381,62.7,23.5,2018-09-03T03:28:00.075+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399194,18.8,0.401944,0.005667,0.311942,83,0.312442,0.031942,0.505383,456.5,0.202003,0.131026,62.7,23.5,2018-09-03T03:28:10.078+00:00,scs-bgb-413
0.299692,-4.4,0.29663,-0.001133,0.399256,18.7,0.401944,0.005657,0.312067,83.3,0.31263,0.032067,0.505258,455.6,0.201878,0.130762,62.6,23.5,2018-09-03T03:28:20.078+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399131,18.3,0.401944,0.005532,0.312255,83.8,0.312755,0.032255,0.505258,454.9,0.201691,0.130554,62.7,23.5,2018-09-03T03:28:30.078+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399256,18.6,0.401944,0.00561,0.31213,83.5,0.31263,0.03213,0.505945,460.2,0.202441,0.132074,62.7,23.5,2018-09-03T03:28:40.078+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399131,18.2,0.401944,0.005485,0.312067,83.3,0.312442,0.032067,0.50657,462.9,0.202566,0.132838,62.6,23.5,2018-09-03T03:28:50.075+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399194,19.3,0.402006,0.005822,0.312192,83.6,0.312567,0.032192,0.50582,460,0.202503,0.132019,62.6,23.5,2018-09-03T03:29:00.084+00:00,scs-bgb-413
0.299692,-4.4,0.29663,-0.001133,0.399256,18.7,0.401944,0.005657,0.312255,83.8,0.31263,0.032255,0.50557,457.2,0.202003,0.131214,62.7,23.5,2018-09-03T03:29:10.081+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399319,19.2,0.401944,0.005792,0.312067,83.3,0.312567,0.032067,0.50457,450.8,0.201253,0.129381,62.7,23.5,2018-09-03T03:29:20.069+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001208,0.399131,18.6,0.401944,0.005617,0.31213,83.5,0.312567,0.03213,0.50532,454.2,0.201878,0.130368,62.6,23.6,2018-09-03T03:29:30.074+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399131,18.6,0.401944,0.005604,0.312067,83.3,0.312505,0.032067,0.506133,459.4,0.202066,0.131846,62.7,23.5,2018-09-03T03:29:40.074+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399194,18.5,0.401944,0.005595,0.312005,83.1,0.312505,0.032005,0.505633,455,0.201378,0.130582,62.6,23.5,2018-09-03T03:29:50.095+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001258,0.399131,18.7,0.401944,0.005652,0.31213,83.5,0.312567,0.03213,0.506695,462.1,0.202253,0.132616,62.6,23.5,2018-09-03T03:30:00.075+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399069,18.3,0.401944,0.005542,0.312005,83.1,0.312505,0.032005,0.506008,459.7,0.202253,0.131929,62.7,23.5,2018-09-03T03:30:10.079+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399131,18.6,0.401944,0.005604,0.31213,83.5,0.312567,0.03213,0.505445,455.8,0.201753,0.130811,62.6,23.5,2018-09-03T03:30:20.069+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001018,0.399131,18.5,0.402006,0.005592,0.312067,83.3,0.312505,0.032067,0.505258,453.7,0.201378,0.130207,62.6,23.5,2018-09-03T03:30:30.069+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399131,18.2,0.401944,0.005485,0.312067,83.3,0.312567,0.032067,0.504695,449.5,0.200816,0.12902,62.7,23.5,2018-09-03T03:30:40.069+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399131,18,0.401881,0.005448,0.312192,83.6,0.312692,0.032192,0.50482,452.9,0.201566,0.129978,62.7,23.5,2018-09-03T03:30:50.077+00:00,scs-bgb-413
0.299505,-4.2,0.296505,-0.001091,0.399006,17.2,0.401881,0.005204,0.31213,83.5,0.31263,0.03213,0.50532,455.4,0.201753,0.130686,62.7,23.5,2018-09-03T03:31:00.089+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399194,18.5,0.401944,0.005595,0.311942,83,0.312442,0.031942,0.506195,459.4,0.202003,0.131839,62.6,23.5,2018-09-03T03:31:10.068+00:00,scs-bgb-413
0.299755,-3.7,0.296567,-0.000956,0.399194,18,0.401944,0.005428,0.312192,83.6,0.312692,0.032192,0.505758,455.9,0.201503,0.130846,62.7,23.5,2018-09-03T03:31:20.068+00:00,scs-bgb-413
0.299692,-4.4,0.29663,-0.001133,0.399194,18.5,0.401944,0.005595,0.312005,83.1,0.312567,0.032005,0.505383,454.4,0.201441,0.130402,62.7,23.5,2018-09-03T03:31:30.080+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399194,18.8,0.401944,0.005667,0.311942,83,0.312505,0.031942,0.504383,453.3,0.202066,0.130095,62.6,23.5,2018-09-03T03:31:40.074+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399256,19.1,0.402006,0.005765,0.312067,83.3,0.312567,0.032067,0.505695,456.2,0.201628,0.130922,62.6,23.5,2018-09-03T03:31:50.068+00:00,scs-bgb-413
0.299442,-4.5,0.296505,-0.001154,0.399194,18.6,0.401944,0.005619,0.31213,83.5,0.31263,0.03213,0.506258,459.1,0.201878,0.131762,62.6,23.5,2018-09-03T03:32:00.089+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399069,18.1,0.401944,0.00547,0.312192,83.6,0.31263,0.032192,0.505758,461.2,0.202878,0.132372,62.7,23.5,2018-09-03T03:32:10.074+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399131,18.3,0.401944,0.005532,0.31213,83.5,0.31263,0.03213,0.50557,459.8,0.202691,0.131977,62.7,23.5,2018-09-03T03:32:20.074+00:00,scs-bgb-413
0.299505,-5.1,0.29663,-0.001321,0.399069,18.7,0.401944,0.005637,0.312067,83.3,0.312567,0.032067,0.505195,456.9,0.202253,0.131116,62.7,23.5,2018-09-03T03:32:30.080+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399256,19.5,0.402006,0.005885,0.311817,82.6,0.312442,0.031817,0.504195,450.7,0.201566,0.129353,62.6,23.5,2018-09-03T03:32:40.068+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399194,18.8,0.401944,0.005667,0.311942,83,0.312505,0.031942,0.505133,458.3,0.202691,0.131539,62.7,23.5,2018-09-03T03:32:50.080+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399069,18.3,0.401944,0.005542,0.312192,83.6,0.31263,0.032192,0.50657,460.7,0.202003,0.132214,62.7,23.5,2018-09-03T03:33:00.097+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399069,17.8,0.401881,0.005386,0.312255,83.8,0.312692,0.032255,0.50632,459.1,0.201816,0.131756,62.6,23.5,2018-09-03T03:33:10.080+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399256,18.6,0.401944,0.00561,0.31213,83.5,0.312505,0.03213,0.50532,455.1,0.201691,0.130617,62.7,23.5,2018-09-03T03:33:20.068+00:00,scs-bgb-413
0.299442,-4.9,0.296567,-0.001268,0.399194,19.4,0.402006,0.00587,0.312005,83.1,0.312505,0.032005,0.50632,460,0.202066,0.132033,62.7,23.5,2018-09-03T03:33:30.078+00:00,scs-bgb-413
0.299567,-4,0.296505,-0.001029,0.399256,18.4,0.401944,0.005562,0.31213,83.5,0.31263,0.03213,0.50507,455.9,0.202128,0.130852,62.7,23.5,2018-09-03T03:33:40.067+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399131,18.3,0.401944,0.005532,0.31213,83.5,0.31263,0.03213,0.504945,454.5,0.201878,0.13045,62.7,23.5,2018-09-03T03:33:50.066+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399131,18.3,0.401944,0.005532,0.312067,83.3,0.312567,0.032067,0.505383,459,0.202628,0.13172,62.6,23.5,2018-09-03T03:34:00.080+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001258,0.399194,18.9,0.401944,0.005714,0.312192,83.6,0.31263,0.032192,0.50607,461.3,0.202628,0.132407,62.7,23.5,2018-09-03T03:34:10.081+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399194,18.8,0.401944,0.005667,0.312005,83.1,0.312505,0.032005,0.505758,460.5,0.202691,0.132164,62.7,23.5,2018-09-03T03:34:20.082+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399256,19,0.401944,0.005729,0.31188,82.8,0.312442,0.03188,0.50557,458.4,0.202316,0.131561,62.6,23.5,2018-09-03T03:34:30.069+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399131,18.6,0.401944,0.005604,0.312255,83.8,0.312755,0.032255,0.50582,458.5,0.202128,0.131602,62.7,23.5,2018-09-03T03:34:40.078+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399194,18.9,0.402006,0.005703,0.312255,83.8,0.312692,0.032255,0.505445,455.3,0.201628,0.130672,62.7,23.5,2018-09-03T03:34:50.080+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399069,18.3,0.401944,0.005542,0.312067,83.3,0.312505,0.032067,0.505445,453.6,0.201191,0.130187,62.6,23.5,2018-09-03T03:35:00.080+00:00,scs-bgb-413
0.299692,-4.4,0.29663,-0.001133,0.399131,18.3,0.401944,0.005532,0.312067,83.3,0.312442,0.032067,0.50632,459.3,0.201878,0.131825,62.7,23.5,2018-09-03T03:35:10.078+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399194,18.8,0.401944,0.005667,0.312192,83.6,0.31263,0.032192,0.505383,456.8,0.202066,0.131096,62.7,23.5,2018-09-03T03:35:20.073+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001018,0.399194,18.7,0.402006,0.005655,0.312067,83.3,0.312567,0.032067,0.504883,451.9,0.201253,0.129694,62.7,23.5,2018-09-03T03:35:30.068+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001018,0.399194,18.7,0.402006,0.005655,0.31213,83.5,0.312567,0.03213,0.505133,455.2,0.201878,0.130637,62.7,23.5,2018-09-03T03:35:40.077+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399131,18.6,0.401944,0.005604,0.31213,83.5,0.312567,0.03213,0.50507,454.7,0.201816,0.130505,62.7,23.5,2018-09-03T03:35:50.069+00:00,scs-bgb-413
0.299505,-5.1,0.29663,-0.001321,0.399131,19.4,0.402006,0.005855,0.312192,83.6,0.312567,0.032192,0.505445,456,0.201816,0.130881,62.6,23.5,2018-09-03T03:36:00.081+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399069,18.3,0.401944,0.005542,0.31213,83.5,0.312505,0.03213,0.505695,455.7,0.201503,0.130784,62.6,23.5,2018-09-03T03:36:10.079+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399194,19,0.402006,0.00575,0.312192,83.6,0.31263,0.032192,0.505445,454.8,0.201503,0.130534,62.7,23.5,2018-09-03T03:36:20.074+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399194,19,0.402006,0.00575,0.312255,83.8,0.31263,0.032255,0.50557,455.3,0.201503,0.130659,62.7,23.5,2018-09-03T03:36:30.067+00:00,scs-bgb-413
0.299505,-4.7,0.296567,-0.001206,0.399069,18.3,0.401944,0.005542,0.312005,83.1,0.312442,0.032005,0.505633,456.7,0.201816,0.131068,62.7,23.5,2018-09-03T03:36:40.074+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399131,18.7,0.402006,0.00564,0.312192,83.6,0.31263,0.032192,0.505195,455.6,0.201941,0.130769,62.7,23.5,2018-09-03T03:36:50.068+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001258,0.399069,18.5,0.401944,0.005589,0.311942,83,0.312442,0.031942,0.50582,457.1,0.201753,0.131186,62.7,23.5,2018-09-03T03:37:00.080+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399319,18.8,0.401944,0.005672,0.31213,83.5,0.312567,0.03213,0.506195,460.1,0.202191,0.132047,62.7,23.5,2018-09-03T03:37:10.083+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399194,19.3,0.402006,0.005822,0.311942,83,0.312442,0.031942,0.50607,460.1,0.202316,0.132061,62.7,23.5,2018-09-03T03:37:20.067+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399194,19,0.402006,0.00575,0.31213,83.5,0.312505,0.03213,0.505445,457.5,0.202191,0.131297,62.7,23.5,2018-09-03T03:37:30.079+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399069,18.1,0.401944,0.00547,0.312067,83.3,0.312567,0.032067,0.504758,455.1,0.202191,0.130609,62.7,23.5,2018-09-03T03:37:40.066+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399006,17.9,0.401944,0.005407,0.31213,83.5,0.312567,0.03213,0.505633,453.8,0.201066,0.130235,62.7,23.5,2018-09-03T03:37:50.079+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399194,19,0.402006,0.00575,0.312005,83.1,0.312442,0.032005,0.505195,456.6,0.202191,0.131047,62.7,23.5,2018-09-03T03:38:00.082+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399256,18.6,0.401944,0.00561,0.312192,83.6,0.31263,0.032192,0.50557,460.8,0.202941,0.132254,62.7,23.5,2018-09-03T03:38:10.068+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001018,0.399194,18.2,0.401944,0.005499,0.312005,83.1,0.312442,0.032005,0.50457,452,0.201566,0.129728,62.7,23.5,2018-09-03T03:38:20.068+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399131,18.3,0.401944,0.005532,0.312067,83.3,0.312567,0.032067,0.50457,450.8,0.201253,0.129381,62.7,23.5,2018-09-03T03:38:30.080+00:00,scs-bgb-413
0.299692,-4,0.296567,-0.001018,0.399194,18.2,0.401944,0.005499,0.312255,83.8,0.312692,0.032255,0.50607,459.9,0.202253,0.131991,62.7,23.5,2018-09-03T03:38:40.067+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399131,18.2,0.401944,0.005485,0.312067,83.3,0.312442,0.032067,0.50607,460.6,0.202441,0.132199,62.7,23.5,2018-09-03T03:38:50.080+00:00,scs-bgb-413
0.29963,-4.2,0.296567,-0.001081,0.399194,17.9,0.401881,0.005391,0.312192,83.6,0.312692,0.032192,0.505508,456.2,0.201816,0.130943,62.7,23.5,2018-09-03T03:39:00.083+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399256,19,0.401944,0.005729,0.312192,83.6,0.31263,0.032192,0.506133,460.8,0.202441,0.132262,62.7,23.5,2018-09-03T03:39:10.089+00:00,scs-bgb-413
0.29963,-4.7,0.29663,-0.001196,0.399131,18.6,0.401944,0.005604,0.31213,83.5,0.31263,0.03213,0.506633,465.2,0.203128,0.133525,62.7,23.5,2018-09-03T03:39:20.069+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399069,18.1,0.401944,0.00547,0.312067,83.3,0.312505,0.032067,0.506383,460.5,0.202128,0.132165,62.7,23.5,2018-09-03T03:39:30.080+00:00,scs-bgb-413
0.299567,-4,0.296505,-0.001029,0.399131,18,0.401944,0.005437,0.31188,82.8,0.312317,0.03188,0.505195,453.5,0.201378,0.130145,62.7,23.5,2018-09-03T03:39:40.079+00:00,scs-bgb-413
0.299567,-4.9,0.29663,-0.001258,0.399256,19.1,0.401944,0.005777,0.312255,83.8,0.312755,0.032255,0.504758,454.1,0.201941,0.130332,62.7,23.5,2018-09-03T03:39:50.067+00:00,scs-bgb-413
0.299567,-4.4,0.296567,-0.001143,0.399256,19.2,0.402006,0.005813,0.312005,83.1,0.312505,0.032005,0.50582,459,0.202253,0.131741,62.7,23.5,2018-09-03T03:40:00.079+00:00,scs-bgb-413
